gene,gene_name,zscore,effect_size,pvalue,var_g,n_snps_used,n_snps_in_model,pred_perf_r2,pred_perf_pval
ENSG00000177963.14,RIC8A,-3.354,-17.346593429385084,0.0007965236279974923,0.03738502861291758,1,2,,
ENSG00000213246.6,SUPT4H1,-3.353,-17.238694326087316,0.0007994070656977794,0.03783191881886677,1,1,,
ENSG00000163041.9,H3F3A,3.3489452459411506,6.166000637865771,0.0008111982505761003,0.2949911340328133,2,2,,
ENSG00000171611.9,PTCRA,-3.3470000000000004,-1132.9456568755563,0.000816912103768271,8.727568515644202e-06,1,1,,
ENSG00000147601.13,TERF1,3.341,41.69966154928143,0.0008347722304594455,0.006419303231135076,1,2,,
ENSG00000204147.9,ASAH2B,-3.3399999999999994,-19.06060268066741,0.0008377838989007396,0.03070574765625815,1,2,,
ENSG00000205581.10,HMGN1,-3.337,-23.778537108844837,0.0008468794817508805,0.019694372503229363,1,2,,
ENSG00000115165.9,CYTIP,3.335,60.17357011729539,0.0008529939927288541,0.003071709340506134,1,1,,
ENSG00000141664.9,ZCCHC2,3.333,107.56038746472058,0.0008591494237982065,0.0009602093073650193,1,2,,
ENSG00000011454.16,RABGAP1,3.328,13.871257436016927,0.0008747186646333189,0.05756188023201385,1,1,,
ENSG00000094916.15,CBX5,3.327274048922634,24.85285744692078,0.000877000790511523,0.01792356882972507,2,2,,
ENSG00000171873.7,ADRA1D,-3.327,-195.5958342455346,0.0008778637348646641,0.00028932529169222934,1,1,,
ENSG00000157315.4,TMED6,3.3206367612631005,4.9519707075206405,0.0008981234420807982,0.44966243598711014,3,4,,
ENSG00000183011.13,NAA38,3.319,18.75849570547633,0.000903404294113105,0.03130534457869425,1,1,,
ENSG00000204516.9,MICB,-3.306183209141564,-5.507069358656547,0.0009457622691303757,0.3604232010024476,2,2,,
ENSG00000139428.11,MMAB,-3.306,-15.50946110462922,0.0009463808769132968,0.045437275510709516,1,2,,
ENSG00000110921.13,MVK,3.306,71.81585866506653,0.0009463808769132968,0.0021191660293443143,1,2,,
ENSG00000196453.7,ZNF777,3.2999999999999994,170.75745818134192,0.0009668482847675549,0.0003734810033150475,1,2,,
ENSG00000095564.13,BTAF1,-3.299,-393.9462749106614,0.0009702991128056349,7.012786780671259e-05,1,1,,
ENSG00000134900.11,TPP2,-3.288,-274.1553067485088,0.0010090183948245337,0.00014383689655699287,1,2,,
ENSG00000167797.7,CDK2AP2,3.285,97.40340997111294,0.0010198237165530391,0.00113742409829528,1,1,,
ENSG00000164951.15,PDP1,3.285,124.9456068488953,0.0010198237165530391,0.0006912398485292901,1,1,,
ENSG00000270030.1,RP11-326C3.13,3.271,9.837129526757392,0.0010716791043422682,0.11056669003121015,1,1,,
ENSG00000235106.9,LINC00094,-3.265,-64.01960941667097,0.0010946407654155517,0.0026009998721403904,1,2,,
ENSG00000138942.15,RNF185,3.2649999999999997,18.111997566094068,0.0010946407654155517,0.03249628155699716,1,1,,
ENSG00000254810.1,RP11-672A2.4,-3.265,-27.244462871360092,0.0010946407654155517,0.014361832950655719,1,1,,
ENSG00000054654.16,SYNE2,3.261,25.79911852269722,0.0011102004028739419,0.015976875914106563,1,1,,
ENSG00000148290.9,SURF1,-3.256040545554469,-4.249355726933139,0.00112977616829335,0.5871288634878651,4,6,,
ENSG00000100528.11,CNIH1,3.247,8.996486482950488,0.0011662838977430023,0.13026229148165833,1,3,,
ENSG00000213523.10,SRA1,3.244,11.952363290465136,0.0011786374624908824,0.07366380044116838,1,2,,
ENSG00000100147.13,CCDC134,3.243,64.28577890663054,0.0011827821118777957,0.002544861061513985,1,1,,
ENSG00000176681.14,LRRC37A,-3.243,-3.957045388673022,0.0011827821118777957,0.6716636322803724,1,2,,
ENSG00000151746.13,BICD1,-3.241,-32.366060939611934,0.0011911118389565775,0.010027169747690308,1,1,,
ENSG00000134330.18,IAH1,3.239296380155542,17.1334649959702,0.0011982498932815353,0.0357446433474609,2,2,,
ENSG00000113621.14,TXNDC15,3.233,6.0107985366165355,0.0012249756269585453,0.2892990884361911,1,2,,
ENSG00000115694.14,STK25,-3.230156928841343,-54.38526694380518,0.001237222887499105,0.003527643706301052,2,2,,
ENSG00000214575.9,CPEB1,-3.229244167791336,-22.522586210580663,0.0012411787564462135,0.02055726109616425,2,2,,
ENSG00000273424.1,CTA-223H9.9,3.226,1798.7791265283454,0.0012553335701377634,3.21642217470493e-06,1,1,,
ENSG00000112530.11,PACRG,-3.224512915296578,-10.54128078590251,0.0012618716453517663,0.0935710446684407,2,3,,
ENSG00000123472.12,ATPAF1,3.224,592.165358675953,0.001264133996527305,2.9641765733710783e-05,1,1,,
ENSG00000162927.13,PUS10,3.22321080297086,9.387156852712232,0.00126762227733146,0.11789876900189102,2,2,,
ENSG00000205808.5,PLPP6,3.221557040137872,10.48791310894724,0.001274960811536301,0.09435251681672033,2,2,,
ENSG00000204305.13,AGER,3.211,20.59491978522574,0.001322739347923553,0.024308625426043298,1,2,,
ENSG00000159658.10,EFCAB14,3.21,71.38639020150832,0.0013273497228799343,0.002021991016604009,1,1,,
ENSG00000156150.6,ALX3,-3.209,-121.32412775633242,0.0013319749209170064,0.0006995923934128489,1,1,,
ENSG00000181274.6,FRAT2,-3.2010000000000005,-18.44541312406232,0.001369515321172617,0.03011581183998378,1,2,,
ENSG00000188486.3,H2AFX,-3.199225264923281,-50.47041335598887,0.0013779745318445525,0.004018055381485495,2,2,,
ENSG00000144648.15,ACKR2,3.195319233276735,6.293457885803368,0.0013967625024990024,0.25778037214677957,2,2,,
ENSG00000134884.13,ARGLU1,-3.193,-97.04469113075488,0.00140802946541089,0.0010825657250546205,1,1,,
ENSG00000139842.14,CUL4A,-3.186,-79.66800081385998,0.0014425459725807511,0.0015992770485493408,1,1,,
ENSG00000184182.18,UBE2F,-3.18436028808414,-16.400963100064295,0.0014507432267535174,0.03769690502719662,2,2,,
ENSG00000140598.13,EFL1,-3.1819773555177844,-15.165383551833497,0.001462732545068587,0.04402378431287164,2,2,,
ENSG00000114904.12,NEK4,3.1800000000000006,32.95676211465219,0.0014727505231078596,0.009310331949046131,1,1,,
ENSG00000142694.6,EVA1B,3.177739130456511,19.121984159971642,0.0014842823353968743,0.027616623267872488,2,2,,
ENSG00000135469.13,COQ10A,3.174480751603416,27.036263430437547,0.0015010484616268698,0.013786437534477197,2,2,,
ENSG00000088256.8,GNA11,-3.174,-2852.2074558204154,0.0015035369077600294,1.2383734237282204e-06,1,1,,
ENSG00000105366.15,SIGLEC8,-3.174,-140.56361054655818,0.0015035369077600294,0.0005098800700669647,1,1,,
ENSG00000197852.9,FAM212B,3.173451676731449,39.51427156185645,0.0015063797545233966,0.006449942138589193,2,2,,
ENSG00000183864.4,TOB2,3.173,212.87017404941386,0.001508725244538802,0.00022218283998055847,1,1,,
ENSG00000137822.12,TUBGCP4,-3.1715663388637556,-20.173714085164722,0.001516192338209466,0.024715868553874483,2,2,,
ENSG00000267506.5,RP11-13K12.1,-3.17,-9.195470255750374,0.0015243893761344692,0.11884218733787005,1,2,,
ENSG00000267466.1,RP11-13K12.5,-3.1699999999999995,-8.230041280584736,0.0015243893761344729,0.14835920494867788,1,1,,
ENSG00000128285.4,MCHR1,-3.1684376578062063,-35.18780301841998,0.0015326061442212926,0.008107856031866372,2,2,,
ENSG00000048471.13,SNX29,-3.164,-29.40900441874758,0.0015561679549401105,0.011574768252556909,1,1,,
ENSG00000182263.13,FIGN,3.164,123.8025248774574,0.0015561679549401105,0.0006531515258501869,1,2,,
ENSG00000144792.9,ZNF660,-3.1602125392231883,-3.516581855417212,0.0015765408855674787,0.8075903522038069,2,2,,
ENSG00000161328.10,LRRC56,-3.1585094923220276,-7.2082699111613024,0.0015857814497210784,0.1920004702069318,2,3,,
ENSG00000232931.5,LINC00342,3.154,24.26002628010712,0.001610490858382291,0.01690210689488722,1,1,,
ENSG00000197045.12,GMFB,3.153,42.257490886525815,0.001616018068418782,0.005567247495130582,1,1,,
ENSG00000141298.17,SSH2,3.151,35.435256960623065,0.001627124902435859,0.007907252978721203,1,1,,
ENSG00000268707.1,RP11-247A12.7,3.149,2.4762349782130557,0.0016383019527165571,1.61719210827564,1,1,,
ENSG00000133028.10,SCO1,3.143,11.469494040635665,0.0016722584000084036,0.07509313606752466,1,1,,
ENSG00000170222.11,ADPRM,3.143,7.236374995733707,0.0016722584000084036,0.18864557971380372,1,1,,
ENSG00000182667.14,NTM,3.143,21.669179944362423,0.0016722584000084036,0.021037968957002304,1,1,,
ENSG00000274712.1,RP11-147L13.15,-3.1395300481530275,-8.395393634376752,0.0016921905920708692,0.13984506998759175,2,4,,
ENSG00000126215.13,XRCC3,3.139,19.02211469241253,0.0016952544784311452,0.027231090883139533,1,1,,
ENSG00000177352.9,CCDC71,3.139,13.579335771717652,0.0016952544784311452,0.05343497089639982,1,1,,
ENSG00000188906.14,LRRK2,-3.136043590467772,-15.657976179148527,0.0017124374896450288,0.04011371875845917,2,2,,
ENSG00000067836.12,ROGDI,3.135407287674857,10.266625279762883,0.0017161566440102953,0.09326796579984992,2,2,,
ENSG00000115840.13,SLC25A12,3.1339999999999995,34.51203380261583,0.001724408559915453,0.008246257232884954,1,2,,
ENSG00000164970.14,FAM219A,3.1336236006927622,23.15143258406211,0.0017266218299302612,0.01832052518351436,2,3,,
ENSG00000113658.16,SMAD5,-3.133,-55.442123746283,0.0017302944217077688,0.0031933099489196972,1,1,,
ENSG00000144119.3,C1QL2,3.129,650.0452166154469,0.0017540230830358945,2.3169891099066685e-05,1,1,,
ENSG00000185482.7,STAC3,3.115,31.658685602228317,0.0018394490986663162,0.009681225633993156,1,1,,
ENSG00000186918.13,ZNF395,-3.1140000000000003,-68.79293644857431,0.0018456948982040428,0.0020490356795662256,1,1,,
ENSG00000260613.1,RP3-522J7.6,-3.1120000000000005,-7.6304444862495355,0.0018582449909461279,0.16633341436673776,1,1,,
ENSG00000169733.11,RFNG,-3.109,-22.89894225239653,0.001877217183231937,0.018433618720256756,1,1,,
ENSG00000005884.17,ITGA3,-3.106320993425968,-17.344857050020302,0.0018943096132824455,0.03207385885900146,2,3,,
ENSG00000103126.14,AXIN1,3.103,37.94617017856053,0.0019156964036567184,0.006686943458086652,1,2,,
ENSG00000011590.13,ZBTB32,-3.099,-5.3027250310104765,0.0019417502010695368,0.34154264479213287,1,1,,
ENSG00000181061.13,HIGD1A,-3.099,-11.083976769338403,0.0019417502010695368,0.07817212876310203,1,1,,
ENSG00000068383.18,INPP5A,3.098,604.8886152151767,0.0019483142863132958,2.6230828358511163e-05,1,1,,
ENSG00000148840.10,PPRC1,-3.097,-69.19105439787795,0.0019548987386237347,0.0020034684746736637,1,1,,
ENSG00000241127.7,YAE1D1,3.09,26.688020529038123,0.002001564953228023,0.013405537528680655,1,1,,
ENSG00000166828.2,SCNN1G,-3.087,-58.882287548414546,0.0020218759670568606,0.002748551706146778,1,1,,
ENSG00000058056.8,USP13,-3.0863410068776096,-208.32396494119035,0.002026362833230853,0.0002194872781672485,2,2,,
ENSG00000134371.10,CDC73,3.085,94.10963938748596,0.0020355215316072545,0.0010745883259272431,1,1,,
ENSG00000197818.11,SLC9A8,3.0833123527437936,12.176899117245824,0.002047101661386284,0.06411529275737854,2,3,,
ENSG00000134697.12,GNL2,3.083,13.132136403725632,0.0020492515495335083,0.05511582077615972,1,1,,
ENSG00000109332.19,UBE2D3,3.077,54.12139999193076,0.002090953008904925,0.003232339340594286,1,1,,
ENSG00000197279.3,ZNF165,3.0763157343343175,26.14855120419944,0.0020957579425801847,0.013840970758608876,2,2,,
ENSG00000279078.1,SND1-IT1,3.0727571401525786,24.68929255630698,0.002120910178816972,0.015489563565699955,2,2,,
ENSG00000198862.13,LTN1,-3.0710642563475177,-23.78072841379899,0.002132972428719446,0.016677367559995295,2,2,,
ENSG00000044459.14,CNTLN,3.071,60.13540084405517,0.002133431509081102,0.002607949710112299,1,1,,
ENSG00000272142.1,RP11-428J1.5,3.0686083641801134,27.846972589597282,0.002150583163749045,0.012143026821276168,2,2,,
ENSG00000175170.14,FAM182B,3.0682513784862326,3.528463580285157,0.0021531541085603586,0.7561545986802878,2,3,,
ENSG00000179564.3,LSMEM2,3.0640000000000005,73.61738453925628,0.0021839891009636887,0.0017322746666687179,1,1,,
ENSG00000140623.13,SEPT12,-3.0606151719560732,-2.3560768590272483,0.002208827906155624,1.6874796574096367,3,3,,
ENSG00000278816.1,RP5-1116H23.4,-3.060250693197619,-9.523305869710848,0.002211517935494415,0.10326152712541037,3,3,,
ENSG00000271992.1,RP11-42O15.3,-3.059,-126.3714059323748,0.002220771499694361,0.0005859510266633869,1,1,,
ENSG00000169750.8,RAC3,3.051,146.9356043313748,0.002280805747085934,0.00043115192378745957,1,2,,
ENSG00000198739.10,LRRTM3,-3.051,-262.2447449353305,0.002280805747085934,0.00013535391654129398,1,1,,
ENSG00000145022.4,TCTA,-3.0490000000000004,-28.197500981512352,0.0022960448165658598,0.011692129256528927,1,1,,
ENSG00000250597.5,RP11-725M22.1,3.0470000000000006,2045.2488038453628,0.0023113770977741138,2.2194870416703745e-06,1,1,,
ENSG00000173421.16,CCDC36,-3.045,-12.190432714845857,0.0023268030991481247,0.062393069314374223,1,2,,
ENSG00000169925.16,BRD3,-3.045,-25.079580144976752,0.0023268030991481247,0.014741241817082048,1,1,,
ENSG00000125618.16,PAX8,3.044390908341549,3.622007261591248,0.002331519718640452,0.7064837862437182,2,2,,
ENSG00000166997.7,CNPY4,-3.044,-14.827626118510386,0.0023345514044279254,0.04214499851268466,1,1,,
ENSG00000272143.1,FGF14-AS2,-3.0405101731207287,-5.837554848677177,0.002361777127834188,0.27128824332391444,2,2,,
ENSG00000166225.8,FRS2,-3.033,-73.0834519369684,0.00242135600124241,0.0017222917306723457,1,1,,
ENSG00000021300.13,PLEKHB1,3.0273521372796894,27.219279880746733,0.002467063779749746,0.012370083134429914,2,2,,
ENSG00000122756.14,CNTFR,-3.027304386054377,-22.659634671023518,0.002467453570654142,0.017848691075155024,2,2,,
ENSG00000069956.11,MAPK6,3.027,45.00233289298407,0.0024699395838234245,0.004524335330500392,1,1,,
ENSG00000132603.13,NIP7,-3.025,-24.05722730898374,0.0024863312732865844,0.015811010042981927,1,2,,
ENSG00000095066.11,HOOK2,3.0239999999999996,71.93427227814756,0.002494564385853086,0.001767225073881031,1,1,,
ENSG00000182093.14,WRB,3.024,11.520598192217774,0.002494564385853086,0.06889909444927393,1,1,,
ENSG00000092020.10,PPP2R3C,3.0228409148908333,6.039378082140116,0.002504138468714281,0.2505221595171445,2,2,,
ENSG00000258819.1,RP11-7F17.3,-3.022,-202.9169955062732,0.002511105482056782,0.00022179516440565584,1,1,,
ENSG00000157379.13,DHRS1,3.021,5.403953739909508,0.002519413600314118,0.312520280400851,1,2,,
ENSG00000115474.6,KCNJ13,-3.017,-1206.1189861618996,0.0025528981187918584,6.257059897356205e-06,1,1,,
ENSG00000204842.14,ATXN2,3.0166132931836587,342.5276095283468,0.002556156773199504,7.756184185468548e-05,2,2,,
ENSG00000105383.14,CD33,3.0164329252614954,60.27590872380016,0.002557677976399782,0.0025043776082547004,2,2,,
ENSG00000158169.12,FANCC,3.015,666.9638496466428,0.0025697925568077193,2.043478357966636e-05,1,1,,
ENSG00000164081.12,TEX264,3.012,13.536419139108427,0.002595325975227638,0.04951107413990786,1,1,,
ENSG00000148843.13,PDCD11,3.006,21.670348031082646,0.002647089977799031,0.019241821432406127,1,2,,
ENSG00000143376.12,SNX27,3.0054749396850298,9.146593617080352,0.0026516644577140535,0.1079710822395388,2,2,,
ENSG00000148798.10,INA,-2.996,-75.2916830077284,0.0027354643373523604,0.0015833962346393532,1,1,,
ENSG00000067208.14,EVI5,2.994,9.864274901734591,0.0027534594452093735,0.09212410004734764,1,1,,
ENSG00000139734.17,DIAPH3,-2.993,-145.53700247554417,0.0027624974924064624,0.00042292813967636714,1,2,,
ENSG00000122783.16,C7orf49,2.991560861079996,16.15084255513394,0.002775552065326739,0.034308783420701414,2,2,,
ENSG00000137710.14,RDX,2.99,110.31424130671853,0.0027897744709844937,0.0007346478496884918,1,1,,
ENSG00000205795.4,CYS1,2.988,802.2725897737781,0.0028080955440184033,1.3871303604718856e-05,1,2,,
ENSG00000157510.13,AFAP1L1,-2.988,-64.47207252184114,0.0028080955440184033,0.0021479191188354518,1,1,,
ENSG00000272468.1,RP1-86C11.7,-2.986,-46483.40367332516,0.002826526431547042,4.126518197477208e-09,1,1,,
ENSG00000133110.14,POSTN,2.985,51.711191961879365,0.002835783238160795,0.0033321118714053446,1,1,,
ENSG00000169919.16,GUSB,-2.984,-233.92942001360683,0.0028450677176211545,0.00016271513448013828,1,1,,
ENSG00000170577.7,SIX2,2.983132070978813,7.786823361163534,0.002853148475700211,0.14676561406547478,3,3,,
ENSG00000183783.6,KCTD8,2.981,147.94094330909275,0.0028730879280474764,0.0004060197738530239,1,2,,
ENSG00000273038.2,RP11-479G22.8,2.9794843020884536,5.2225562658497875,0.002887340238661898,0.3254737352207103,2,2,,
ENSG00000196363.9,WDR5,-2.97836718481694,-16.30224211519141,0.002897885921281229,0.03337811439940578,2,2,,
ENSG00000173210.19,ABLIM3,-2.9726231983670597,-5.552860308800778,0.0029526668642777675,0.2865802313617243,2,3,,
ENSG00000157119.11,KLHL40,2.972,61.09677738955016,0.002958666840625169,0.002366252049194799,1,1,,
ENSG00000204544.5,MUC21,-2.971,-222.6238821983384,0.00296831780772163,0.00017809913077598146,1,1,,
ENSG00000115677.16,HDLBP,-2.9644237253186208,-8.608209970203259,0.003032504093590412,0.11859185367294103,2,2,,
ENSG00000168743.12,NPNT,-2.9620000000000006,-15.51919968009518,0.003056477839320781,0.03642767608822613,1,1,,
ENSG00000152782.16,PANK1,-2.958,-196.48115459060452,0.0030964212397118925,0.0002266493804569438,1,2,,
ENSG00000014216.15,CAPN1,2.956,36.10334008200952,0.003116570909438884,0.006703692653864973,1,1,,
ENSG00000262655.3,SPON1,-2.955,-157.9088600199259,0.003126690509299652,0.00035018857570824684,1,1,,
ENSG00000136631.12,VPS45,-2.95,-25.10926840797643,0.0031777392947297334,0.013803077094438024,1,1,,
ENSG00000149295.13,DRD2,2.949,19.13101371082381,0.003188039760577508,0.023761485017656726,1,2,,
ENSG00000273257.1,RP11-177J6.1,2.946260270772997,14.312759414257942,0.003216416328081125,0.04237361112182952,2,2,,
ENSG00000271824.1,AC009014.3,-2.943,-40.33146255871996,0.003250484182625214,0.005324668581604574,1,1,,
ENSG00000277938.1,RP5-965G21.3,2.943,36.979556072108444,0.003250484182625214,0.006333694877506614,1,1,,
ENSG00000068305.17,MEF2A,-2.9419240848571397,-27.485220853283355,0.003261798788600501,0.011456829802176287,2,2,,
ENSG00000257698.1,RP11-620J15.3,2.94,188.29544453316845,0.003282122468313993,0.00024378952123311245,1,1,,
ENSG00000258429.1,PDF,-2.939,-78.6944165247766,0.0032927307407972788,0.0013947980540589145,1,1,,
ENSG00000104327.7,CALB1,2.936,256.6342805089202,0.0033247432247691644,0.00013088285712176698,1,2,,
ENSG00000249352.4,LINC02198,-2.932,-141.08002797272425,0.0033678674694126633,0.00043191357861368666,1,2,,
ENSG00000134152.10,KATNBL1,2.932,19.931056579047322,0.0033678674694126633,0.021640499855309994,1,1,,
ENSG00000159199.13,ATP5G1,2.9309883324459176,23.88196158584991,0.0033788547164490517,0.015062192313407132,2,2,,
ENSG00000104435.13,STMN2,-2.93,-666.2500484060821,0.0033896200385545197,1.934018987578985e-05,1,1,,
ENSG00000253214.1,RP11-1149M10.2,2.928741287173706,18.264471137957052,0.0034033756641606593,0.025712707913267883,2,2,,
ENSG00000100629.16,CEP128,-2.928,-21.486977548190666,0.003411500451926688,0.018569126922811784,1,1,,
ENSG00000183066.14,WBP2NL,2.926,6.053637232015805,0.0034335093728596255,0.2336231414875365,1,1,,
ENSG00000230606.10,AC159540.1,2.926,7.1081113675664405,0.0034335093728596255,0.16944946283556087,1,1,,
ENSG00000134452.19,FBXO18,2.925,39.58698623051669,0.0034445622317352508,0.005459424454492919,1,2,,
ENSG00000134461.15,ANKRD16,2.925,29.41177506377033,0.0034445622317352508,0.009890295533903793,1,2,,
ENSG00000163421.8,PROK2,2.924,747.9139611022185,0.0034556474675485733,1.528450774239976e-05,1,1,,
ENSG00000048828.16,FAM120A,2.924,505.9485708690431,0.0034556474675485733,3.339965567149942e-05,1,1,,
ENSG00000243566.6,UPK3B,2.922931037996889,2.914446460626215,0.0034675330612373135,1.0058309031891484,2,2,,
ENSG00000153560.11,UBP1,-2.922,-31.807365475622294,0.003477915405062358,0.008439272787231226,1,1,,
ENSG00000187676.7,B3GLCT,-2.9201651597346885,-14.056596456883218,0.003498459235885952,0.043157320815622714,2,3,,
ENSG00000137842.6,TMEM62,2.919,146.1368725946031,0.0035115622373132105,0.00039897765370462245,1,1,,
ENSG00000270604.5,HCG17,2.917806303918698,3.9069460423510236,0.003525032444050032,0.5577480875020306,3,3,,
ENSG00000172478.17,C2orf54,2.9164365676166395,9.991646347872686,0.0035405470828813127,0.0851983064777821,2,2,,
ENSG00000172243.17,CLEC7A,-2.916,-52.07435220221619,0.00354550500852973,0.003135647878528038,1,2,,
ENSG00000204120.14,GIGYF2,2.91,37.78250142647686,0.0036142875616128546,0.005932046724406881,1,1,,
ENSG00000148300.11,REXO4,2.9060944482728845,5.33679276596885,0.003659709644648381,0.2965232637723956,2,2,,
ENSG00000105171.9,POP4,2.9060000000000006,13.374430363007605,0.003660814490388382,0.047210720917937765,1,1,,
ENSG00000198265.11,HELZ,2.906,116.97270229493478,0.0036608144903883893,0.0006171946797939317,1,1,,
