gene,gene_name,zscore,effect_size,pvalue,var_g,n_snps_used,n_snps_in_model,pred_perf_r2,pred_perf_pval
ENSG00000272800.1,RP11-438L19.1,-0.6653302013011819,-1.1748934320717541,0.5058393177292316,0.3206841709687245,2,2,,
ENSG00000119471.14,HSDL2,0.6650925376683794,11.543076038418565,0.5059913073036977,0.0033198696885186505,2,2,,
ENSG00000175029.16,CTBP2,0.6648704176653633,74.17038321454675,0.5061333782071886,8.035501278823052e-05,1,2,,
ENSG00000125629.14,INSIG2,0.664696126030671,4.120497800327938,0.5062448721433285,0.026022374457549242,2,2,,
ENSG00000256955.2,RP11-417L19.2,-0.6646634275696539,-159.3262818307127,0.5062657907086503,1.7403184453601355e-05,1,1,,
ENSG00000123146.19,ADGRE5,0.664423653671159,1.7459658062953456,0.506419197932133,0.14481671841125143,2,3,,
ENSG00000172661.17,WASHC2C,-0.6633232029670908,-1.5934109180094502,0.5071235791840298,0.17329849895534874,1,4,,
ENSG00000121903.14,ZSCAN20,0.6632073766981833,5.947185575956936,0.5071977476899328,0.012435856883568353,1,1,,
ENSG00000055732.12,MCOLN3,-0.6631990235471249,-1.6273876087882422,0.5072030967895182,0.16607556800471085,2,2,,
ENSG00000113368.11,LMNB1,-0.6628867893336379,-16.932121735474876,0.5074030631765593,0.001532695787068494,1,1,,
ENSG00000204439.3,C6orf47,-0.6628706809463577,-62.13741903203926,0.5074133807089705,0.00011380234215940169,1,1,,
ENSG00000197291.8,RAMP2-AS1,-0.6627270358316025,-7.714884757644171,0.5075053912604446,0.007379220531448733,1,1,,
ENSG00000257017.8,HP,0.6627048347402046,1.4326694900063959,0.5075196127460468,0.21396771725908537,2,2,,
ENSG00000167657.13,DAPK3,-0.6626116815708774,-4.370386249995688,0.5075792867084123,0.022986800879126724,2,2,,
ENSG00000158258.16,CLSTN2,0.6625489995985904,66.73008259988023,0.507619442881386,9.858087764350035e-05,1,2,,
ENSG00000041880.14,PARP3,-0.6624459461749751,-0.8786343611855378,0.5076854659843679,0.5684398637836552,2,3,,
ENSG00000167654.17,ATCAY,0.662347970335001,111.31381078351414,0.507748240218162,3.5405792340611725e-05,1,1,,
ENSG00000008869.11,HEATR5B,-0.6621539849762943,-55.354232960837706,0.5078725408589161,0.00014309231826160283,1,2,,
ENSG00000177508.11,IRX3,-0.6620566604795028,-14.788859279751366,0.5079349098142582,0.0020041072773033684,1,1,,
ENSG00000214237.10,MINDY4B,-0.6613580376933433,-5.495888277283373,0.5083827297743009,0.014480964231672071,1,1,,
ENSG00000187048.12,CYP4A11,-0.6611343417051456,-1.4757500190954467,0.5085261635333154,0.20070298797536673,2,2,,
ENSG00000034053.14,APBA2,0.6609934052004726,17.14362239048731,0.5086165428453454,0.001486582679655858,1,1,,
ENSG00000139722.6,VPS37B,0.6609749688459151,5.75213863402524,0.508628366274755,0.01320417698822185,1,1,,
ENSG00000196154.11,S100A4,-0.6608628023445563,-5.9064584561261455,0.5087003029446411,0.012518961620124603,2,2,,
ENSG00000205593.11,DENND6B,-0.660674637625475,-13.059397607157422,0.5088209921560294,0.002559345873933011,1,2,,
ENSG00000168116.13,KIAA1586,0.6606516340308105,1.3802250757488432,0.5088357477350698,0.2291106093012207,2,2,,
ENSG00000243284.1,VSIG8,0.6604376532994771,1.098585057370076,0.5089730157054584,0.36140676361754265,2,2,,
ENSG00000259863.1,SH3RF3-AS1,-0.6601609099533244,-22.49825621485043,0.5091505744667015,0.0008609975055252732,1,1,,
ENSG00000089737.16,DDX24,-0.6601303674594711,-32.58158584487147,0.509170172544114,0.00041050172420417977,2,2,,
ENSG00000104375.15,STK3,-0.6597401629451368,-120.04927046152747,0.5094205882509029,3.020138060111257e-05,1,1,,
ENSG00000147852.15,VLDLR,-0.6597401629451368,-16.79267392638947,0.5094205882509029,0.001543498232799701,1,1,,
ENSG00000165886.4,UBTD1,0.6594867279596867,310.25965270569986,0.5095832659634069,4.518159056857539e-06,1,1,,
ENSG00000168246.5,UBTD2,0.6594867279596865,13.290437238499784,0.5095832659634071,0.002462258140391108,1,1,,
ENSG00000257949.6,TEN1,-0.6594465030625141,-1.1405962022984717,0.5096090884755564,0.3342683801083417,1,1,,
ENSG00000141293.15,SKAP1,-0.6593184636031945,-0.9671239537963304,0.5096912884104206,0.46475727402054723,3,3,,
ENSG00000104889.5,RNASEH2A,-0.6592864637640002,-5.024777456824422,0.5097118330417086,0.01721530233361533,1,1,,
ENSG00000062282.14,DGAT2,-0.6590782669535945,-6.561792919143437,0.5098455107561817,0.01008855441966941,1,1,,
ENSG00000152377.13,SPOCK1,0.6589151112386866,87.06096822429652,0.5099502815847289,5.7281179173963544e-05,2,2,,
ENSG00000076650.6,GPATCH1,0.6587237326338015,2.350567614876598,0.5100731901640777,0.07853461598466412,1,1,,
ENSG00000100811.12,YY1,-0.6586398478065306,-10.585536147242863,0.5101270681812959,0.0038714199621718457,1,1,,
ENSG00000113396.12,SLC27A6,0.6583089831952789,1.176849665675804,0.5103396067834554,0.3129086625569383,1,1,,
ENSG00000100290.2,BIK,0.6583089831952789,6.371102913294981,0.5103396067834554,0.01067653485469305,1,1,,
ENSG00000105821.14,DNAJC2,-0.6583089831952789,-11.896457434321974,0.5103396067834554,0.003062134431609212,1,1,,
ENSG00000135842.16,FAM129A,-0.6582225819462483,-8.28972905711428,0.5103951162657884,0.006304706633228153,1,1,,
ENSG00000170180.19,GYPA,0.6582225819462483,385.33613438665077,0.5103951162657884,2.9178709677385995e-06,1,1,,
ENSG00000139154.14,AEBP2,-0.6581536998300386,-44.79528883812589,0.5104393726402021,0.00021586884685348393,1,2,,
ENSG00000100038.19,TOP3B,-0.6579676179766897,-5.288591555635015,0.5105589392212527,0.015478504081759577,1,1,,
ENSG00000152348.15,ATG10,0.6578110368604524,0.494881058644334,0.5106595614961422,1.7668539361373865,3,3,,
ENSG00000060138.12,YBX3,0.6575646987226125,23.529893639286794,0.510817884474974,0.0007809748567006218,1,1,,
ENSG00000261402.1,RP11-378I6.1,0.6575646987226125,1.1522373031870248,0.510817884474974,0.3256815211319941,1,1,,
ENSG00000143194.12,MAEL,0.6574358171579654,0.7056590109055879,0.5109007276391062,0.8679944301084221,3,3,,
ENSG00000205336.11,ADGRG1,0.6573483397095592,307.4356017385278,0.5109569608488129,4.57175368891785e-06,1,1,,
ENSG00000082898.16,XPO1,0.6570991234975895,10.782590428476734,0.511117182466925,0.003713774737507236,1,1,,
ENSG00000204472.12,AIF1,0.6568871639747879,10.551486264749004,0.5112534723318145,0.003875736787637885,1,1,,
ENSG00000196839.12,ADA,0.6566953031188085,1.9132962063952212,0.511376855127801,0.11780491204943812,3,3,,
ENSG00000116906.11,GNPAT,-0.6566627238111454,-2.813902297966027,0.5113978079287975,0.05445862843974391,2,2,,
ENSG00000196693.14,ZNF33B,-0.6562537701827547,-1.305069060573375,0.5116608572900564,0.25285796304022745,2,2,,
ENSG00000249481.6,SPATS1,0.655999599692996,5.750285614309627,0.5118243817847656,0.013014524814781794,2,2,,
ENSG00000150991.14,UBC,0.655925520917825,3.737677626202578,0.5118720466364015,0.03079678463789854,2,3,,
ENSG00000073605.18,GSDMB,-0.6558324339670564,-1.2331495635909997,0.5119319452908446,0.2828487568865764,1,1,,
ENSG00000179632.9,MAF1,0.6554956561549001,36.62857624537643,0.5121486822343932,0.0003202576851520625,1,1,,
ENSG00000051009.10,FAM160A2,0.6553729492619758,1.5679049564193135,0.5122276634550977,0.17471796293378564,2,2,,
ENSG00000118733.16,OLFM3,0.6552616962315535,92.5264626145647,0.5122992778006477,5.015308421402466e-05,1,1,,
ENSG00000092051.16,JPH4,-0.6551956189332793,-1.8446165030666364,0.5123418146861239,0.12616235583734545,1,1,,
ENSG00000104341.16,LAPTM4B,-0.6548454911815229,-7.879161306264066,0.5125672381677074,0.006907449203725696,1,1,,
ENSG00000053108.16,FSTL4,-0.6547347752736793,-8.937586485179208,0.5126385313797029,0.005366489726252371,1,1,,
ENSG00000185808.13,PIGP,0.6546294600570576,1.9397395530753905,0.512706351724828,0.1138948923683863,2,3,,
ENSG00000140287.10,HDC,0.6546237526058917,47.26157752167118,0.5127100273130997,0.00019185233594248426,1,1,,
ENSG00000177459.10,ERICH5,-0.6542877664587147,-3.3086201051933046,0.5129264259838828,0.0391060356095343,1,1,,
ENSG00000196591.11,HDAC2,-0.6542305353722231,-311.81917837054704,0.5129632915648228,4.402060176309878e-06,1,2,,
ENSG00000272514.5,CFAP206,0.6541750335690326,1.5374501591031726,0.5129990445410153,0.1810447098503701,1,1,,
ENSG00000115541.10,HSPE1,0.6538611197473223,342.6074152710859,0.5132012849873264,3.6423150711358696e-06,2,2,,
ENSG00000107159.12,CA9,-0.6537067292593652,-10.04833877105047,0.5133007670114745,0.004232309061353003,1,1,,
ENSG00000234745.10,HLA-B,0.6536379836200471,2.6886713715213597,0.513345066723607,0.059101583542876056,1,2,,
ENSG00000149311.18,ATM,-0.6535993560308773,-11.117317469999335,0.5133699592280319,0.0034563937873922914,1,1,,
ENSG00000052850.5,ALX4,0.6535993560308773,9.227971871510182,0.5133699592280319,0.005016614246653047,1,1,,
ENSG00000141622.13,RNF165,0.6535481993409744,14.516441975233915,0.5134029267396327,0.0020269119346981216,2,2,,
ENSG00000272541.1,XXbac-BPGBPG55C20.1,0.6534600330568882,1.8151067813949555,0.5134597473691527,0.12960856496179338,1,2,,
ENSG00000166573.5,GALR1,-0.6534600330568882,-3.021151671043807,0.5134597473691527,0.04678353165974775,1,1,,
ENSG00000085377.13,PREP,-0.6533566438699004,-37.94383684415661,0.5135263828912866,0.00029649551958634246,2,2,,
ENSG00000130517.13,PGPEP1,0.6532813211724041,1.7451650902310325,0.5135749320719143,0.1401288145313376,2,2,,
ENSG00000259946.1,RP11-490G2.2,0.6530081204661048,6.501664094509834,0.5137510434007704,0.010087605916564962,1,1,,
ENSG00000082293.12,COL19A1,0.6528552327455508,6.141752124931663,0.5138496119817042,0.011299239374871484,2,2,,
ENSG00000166603.4,MC4R,-0.6528375976399622,-132.3119659856495,0.5138609821826114,2.4345128479587095e-05,1,1,,
ENSG00000106631.8,MYL7,-0.652709014905638,-1.9582214071757744,0.5139438896136166,0.11110040296034246,1,1,,
ENSG00000143303.11,RRNAD1,0.6525928739716885,7.272385534674844,0.5140187808156578,0.008052502452227106,1,2,,
ENSG00000160352.15,ZNF714,-0.6525883426778498,-2.1851370416413034,0.5140217028466234,0.08919104761618134,1,2,,
ENSG00000132274.15,TRIM22,0.6524806694695962,2.1154911025486034,0.5140911390779668,0.09512899162604854,1,1,,
ENSG00000204882.3,GPR20,-0.6524806694695962,-4.440075497807584,0.5140911390779668,0.02159506869019238,1,1,,
ENSG00000011600.11,TYROBP,0.6523993047939602,72.50112963234504,0.5141436127152959,8.097247843393389e-05,1,1,,
ENSG00000176956.12,LY6H,0.6523861082211233,77.166856788596,0.5141521237003455,7.14739506734787e-05,1,2,,
ENSG00000134248.13,LAMTOR5,-0.6515848852855946,-13.28306056372118,0.5146690008981358,0.0024062774290072608,2,2,,
ENSG00000168702.17,LRP1B,-0.6515160587451225,-2.953511578190044,0.5147134142024683,0.048660088469356245,1,3,,
ENSG00000102900.12,NUP93,-0.6514024556258142,-116.61751405208257,0.51478672588895,3.120119475065582e-05,1,2,,
ENSG00000204482.10,LST1,-0.6511759177653524,-4.24422629684309,0.5149329341321965,0.023539628134733127,1,1,,
ENSG00000121690.10,DEPDC7,0.6507195203568362,5.589314682639957,0.515227559943741,0.01355409568036624,1,2,,
ENSG00000040731.10,CDH10,0.6506295345655719,39.90985119997442,0.515285660297919,0.00026577084073175713,1,1,,
ENSG00000262188.1,LINC01978,0.6505014463877667,6.5929796155697105,0.5153683677604486,0.009734935247889615,1,1,,
ENSG00000139675.11,HNRNPA1L2,-0.6504393539497244,-1.3182029099731694,0.5154084637768346,0.243472036012669,1,1,,
ENSG00000007520.3,TSR3,-0.6497529036206805,-3.3831519514561537,0.5158518450299203,0.03688531099382339,1,1,,
ENSG00000187815.9,ZFP69,0.6495978292586846,0.580700260718106,0.5159520356289893,1.2513681235998546,2,3,,
ENSG00000104960.15,PTOV1,0.6495593633521866,10.012764591574628,0.5159768892827509,0.004208522793119527,1,2,,
ENSG00000182973.18,CNOT10,0.6491489753931169,50.68867604417757,0.5162420884660082,0.00016400868863727933,1,1,,
ENSG00000260805.2,RP11-61J19.5,0.6489746395182115,0.9203810836508551,0.5163547684482908,0.4971873650491676,1,2,,
ENSG00000136854.19,STXBP1,-0.6486313903971243,-169.6635427978467,0.5165766608200653,1.4615674488073793e-05,1,1,,
ENSG00000166260.10,COX11,-0.6485996213351264,-0.9728167807162718,0.516597200333862,0.44451996835865665,3,3,,
ENSG00000152234.15,ATP5A1,-0.6485572465719963,-5.672038006972155,0.5166245973643357,0.013074297649268768,1,1,,
ENSG00000274225.1,KB-68A7.1,-0.6485487726155966,-3.5001601692101794,0.5166300762166713,0.034332817645585156,1,1,,
ENSG00000089012.14,SIRPG,0.6483573689972867,47.768247068164584,0.5167538366041606,0.00018422573317653277,1,2,,
ENSG00000152683.14,SLC30A6,-0.6480857050083559,-4.342870960718575,0.5169295192173431,0.02226952909246825,1,1,,
ENSG00000057935.13,MTA3,0.6479749274608266,8.795686533499554,0.5170011669218253,0.00542721362955532,1,1,,
ENSG00000226380.9,AC058791.1,0.6476337619883024,45.41783145381383,0.5172218551617,0.00020333220645269765,1,2,,
ENSG00000116251.9,RPL22,-0.6475978287652975,-1966.1530200947452,0.5172451019698223,1.0848661000975368e-07,1,1,,
ENSG00000184898.6,RBM43,0.647531799187402,3.661808689519198,0.5172878208655254,0.031270217330002334,2,2,,
ENSG00000168038.10,ULK4,-0.6474942918459465,-0.4248111337034869,0.5173120876558235,2.3231652738153823,2,2,,
ENSG00000147853.16,AK3,-0.6472519431148748,-1.769500356411345,0.5174688985205183,0.13379670459344903,2,2,,
ENSG00000230839.1,RP5-968J1.1,0.6470905436076567,1.6441675015784956,0.5175733451314073,0.15489520970190218,2,2,,
ENSG00000113391.18,FAM172A,0.6470223299529894,18.586551427578716,0.5176174915758804,0.0012118277773052156,1,1,,
ENSG00000138376.10,BARD1,-0.6469845375790235,-1.2847150412277555,0.5176419508452894,0.25361456154445816,4,4,,
ENSG00000148334.14,PTGES2,0.6468337449073573,11.945790396962579,0.517739549995479,0.002931943229102117,1,1,,
ENSG00000108465.14,CDK5RAP3,-0.6467765416370479,-1.6566875990723897,0.5177765767694054,0.1524148478273052,3,3,,
ENSG00000278765.1,RP5-890E16.5,0.646605768113732,1.7813442518203164,0.5178871239247771,0.131759954298089,2,3,,
ENSG00000117983.17,MUC5B,0.6464788567035146,7.022202149687861,0.5179692856408041,0.008475434980749956,1,1,,
ENSG00000166927.12,MS4A7,0.6459491361902961,8.321777116461941,0.5183122964326747,0.006025103115170862,1,1,,
ENSG00000119411.10,BSPRY,-0.6459099626670377,-2.1570177385347806,0.5183376671905846,0.08966780389016962,1,2,,
ENSG00000154639.18,CXADR,0.6453080172866282,14.527687284972533,0.5187275982159937,0.001973063923620293,2,2,,
ENSG00000167748.10,KLK1,0.6450640707183863,2.4553758254716365,0.5188856662205351,0.06901917352104629,2,3,,
ENSG00000132970.12,WASF3,0.6447921363277916,3.9880242996390067,0.5190618985789089,0.026141100869400486,1,2,,
ENSG00000125827.8,TMX4,-0.6444717450252537,-5.2139095742553225,0.5192695740330633,0.015278501943516685,1,3,,
ENSG00000111215.11,PRR4,-0.6444717450252537,-1.3730081620642582,0.5192695740330633,0.22032385688000378,1,1,,
ENSG00000256269.7,HMBS,0.644233705399258,0.8370678992679275,0.5194238974614322,0.5923324296947629,4,4,,
ENSG00000198130.15,HIBCH,-0.6440457630434847,-1.6086171302034817,0.5195457590578888,0.16029798995902436,1,3,,
ENSG00000175581.13,MRPL48,0.6439639564556665,1.27602072062258,0.5195988069586613,0.2546875211745619,3,4,,
ENSG00000170779.10,CDCA4,0.6439439827765514,6.279412981211091,0.519611759417637,0.010516181809505356,2,2,,
ENSG00000130177.14,CDC16,-0.6436060642099979,-4.3248402604404115,0.5198309168724505,0.02214624562587224,1,2,,
ENSG00000132589.15,FLOT2,-0.6434491821613523,-10.009591617892971,0.5199326790996699,0.004132337537992549,1,1,,
ENSG00000141255.12,SPATA22,-0.6434163301003923,-1.1484997831581498,0.5199539900336407,0.31385013760002084,2,2,,
ENSG00000126266.3,FFAR1,-0.6434021974833054,-1.626489612579349,0.5199631579157546,0.1564813166410533,1,1,,
ENSG00000153574.8,RPIA,0.6434021974833054,2.490033321778087,0.5199631579157546,0.06676590834881377,1,2,,
ENSG00000093010.13,COMT,0.6426691112151284,3.235438491981003,0.5204388280385861,0.03945559141916626,2,2,,
ENSG00000178695.5,KCTD12,-0.6415810491971556,-13.731729956375473,0.521145240815617,0.0021829940226552203,1,2,,
ENSG00000146576.12,C7orf26,0.6415401119527768,19.316344666854,0.5211718285215834,0.0011030564516692355,1,1,,
ENSG00000180938.5,ZNF572,-0.6413648978489109,-4.1960563813906155,0.5212856335452439,0.023362953475346362,1,2,,
ENSG00000261037.1,CTC-471C19.1,-0.6413628059917919,-9.410124615330195,0.521286992325052,0.004645332359734073,2,2,,
ENSG00000124574.14,ABCC10,-0.6413450798450625,-19.630022134422152,0.5212985065356102,0.0010674362715888028,1,1,,
ENSG00000126698.10,DNAJC8,-0.6413450798450625,-5.5857179629728355,0.5212985065356102,0.013183342288093711,1,1,,
ENSG00000176381.5,PRR18,0.6408654962559579,7.6475973994108575,0.5216100749214113,0.007022370620141102,1,1,,
ENSG00000110092.3,CCND1,0.6407904452519247,54.228025917333355,0.5216588415549162,0.0001396318412740426,1,1,,
ENSG00000089048.14,ESF1,0.6407040654220326,48.28510499868985,0.5217149723347828,0.00017607131148329424,1,1,,
ENSG00000184524.5,CEND1,0.6406373780807079,10.932076967895226,0.5217583087946542,0.003434149414168198,1,1,,
ENSG00000184402.14,SS18L1,-0.6403675168119444,-6.906299933849455,0.5219336957945914,0.00859741155747477,1,1,,
ENSG00000236819.1,LINC01563,0.64024657695303,5.014161546429727,0.5220123063102994,0.016304139648337032,2,2,,
ENSG00000151929.9,BAG3,-0.6401956485820374,-11.542754197234094,0.5220454114075441,0.0030761431441161616,1,1,,
ENSG00000196172.9,ZNF681,-0.6401544175246826,-1.2317238757733384,0.5220722137262462,0.27011131286716983,1,2,,
ENSG00000119321.8,FKBP15,-0.6399479580567827,-17.88514176471596,0.5222064336929408,0.001280278762935382,1,1,,
ENSG00000115380.19,EFEMP1,0.639901771818477,4.237432519286693,0.5222364619431579,0.022804525229472863,2,2,,
ENSG00000100336.17,APOL4,0.6397958548764556,3.6517233559366176,0.5223053278074099,0.030696375983726303,1,1,,
ENSG00000178150.9,ZNF114,-0.6394479111319369,-2.8875767490220627,0.522531589300797,0.04903918836163737,2,3,,
ENSG00000272716.1,RP11-563N4.1,-0.6393724371093356,-2.1164667351225717,0.5225806753315059,0.09126093762800964,1,1,,
ENSG00000168404.12,MLKL,-0.638961660695334,-3.197002620413954,0.5228478734624331,0.039945109487994394,1,1,,
ENSG00000143994.13,ABHD1,0.6389616606953341,4.329246039168328,0.5228478734624331,0.021783369777928257,1,1,,
ENSG00000235314.1,LINC00957,-0.6389616606953341,-1.3437808636079986,0.5228478734624331,0.2260959047493644,1,2,,
ENSG00000131931.8,THAP1,0.6388410088707027,111.58129183047349,0.5229263672988325,3.277953612594662e-05,1,1,,
ENSG00000184203.7,PPP1R2,0.6386996637887815,8.579890137026894,0.5230183314799433,0.00554153296852862,2,2,,
ENSG00000135926.14,TMBIM1,0.6385957942857122,15.048924354358137,0.5230859179975355,0.0018006992749184671,1,1,,
ENSG00000168995.13,SIGLEC7,0.6385848445132626,2.7733623997329433,0.5230930431314751,0.05301807656811494,2,2,,
ENSG00000124098.9,FAM210B,-0.6385544433050848,-2.514970216996579,0.5231128257836839,0.0644659177421177,1,1,,
ENSG00000143507.17,DUSP10,-0.6380664649617476,-49.87538208863833,0.5234304152460928,0.00016366633910642637,1,1,,
ENSG00000143228.12,NUF2,0.6378984573319498,55.197619059644836,0.5235397820307475,0.00013355569569176566,1,1,,
ENSG00000226149.5,RP1-69D17.4,0.6378747719879175,395.25962065364587,0.523555201260911,2.604389604636305e-06,1,1,,
ENSG00000255146.1,RP11-659P15.1,0.6378747719879174,87.68400081384439,0.523555201260911,5.2921255322409066e-05,1,1,,
ENSG00000061455.10,PRDM6,0.637364061027881,6.7662342539739235,0.5238877322895601,0.008873216615450426,1,1,,
ENSG00000153885.14,KCTD15,0.6371235322304659,3.477470110391152,0.5240443814471774,0.033567614620426095,1,2,,
ENSG00000255418.5,RP11-266A24.1,-0.6369937736576896,-5.667782802104414,0.52412889926506,0.012631181523663753,1,1,,
ENSG00000137727.12,ARHGAP20,0.6368484908899725,19.20935805840873,0.524223537005877,0.0010991236290994176,1,1,,
ENSG00000124749.16,COL21A1,-0.6367107836219983,-7.2266871144200975,0.5243132481213081,0.007762576742202677,1,1,,
ENSG00000164404.8,GDF9,0.6365134526588456,1.5683514222199302,0.5244418155478646,0.16471320186791286,2,2,,
ENSG00000111684.10,LPCAT3,-0.636446368586981,-15.820977694262389,0.5244855266422364,0.0016182923801638402,1,1,,
ENSG00000125744.11,RTN2,-0.6361888760979175,-4.279041965289428,0.5246533226728768,0.022104416279476072,2,2,,
ENSG00000106034.17,CPED1,0.6358666314954398,20.708044517541687,0.5248633534095611,0.0009428744994172384,1,1,,
ENSG00000077312.8,SNRPA,0.6354531781133455,18.76518554851803,0.5251328947173167,0.0011467305590526881,2,2,,
ENSG00000104728.15,ARHGEF10,0.6352665064447364,3.1324772893771473,0.5252546141753831,0.04112785452260013,1,2,,
ENSG00000231742.5,LINC01273,-0.6351720965869446,-0.5909987458591647,0.5253161797191792,1.1550737216044744,2,2,,
ENSG00000100360.14,IFT27,0.635138736442151,1.3662842238395687,0.5253379350617668,0.21610016281052746,2,2,,
ENSG00000116977.18,LGALS8,0.6347500741510568,5.437806778358663,0.5255914295968557,0.013625673467872808,2,2,,
ENSG00000231861.2,OR5K2,-0.6345961695322608,-0.9103429611489301,0.5256918270372684,0.4859424238259966,2,2,,
ENSG00000256973.1,RP11-359J14.2,0.634386202158104,5.277901037322726,0.5258288120154202,0.014447242798673035,1,1,,
ENSG00000075223.13,SEMA3C,-0.6339772196581541,-21978.82488332013,0.5260956889918236,8.320288171410454e-10,1,1,,
ENSG00000158286.12,RNF207,-0.6339347964547871,-3.710353068245822,0.5261233757429202,0.02919165417302454,2,3,,
ENSG00000116649.9,SRM,0.6338519311953345,10.880942874199638,0.5261774584321528,0.003393458756832176,2,2,,
ENSG00000173250.2,GPR151,0.6337818940433989,376.22632686056545,0.5262231709672412,2.8377967765997717e-06,1,1,,
ENSG00000117868.15,ESYT2,0.6337447685197807,1.9903021713137412,0.5262474032409378,0.10138897698137173,1,1,,
ENSG00000076826.9,CAMSAP3,0.6337427016446705,12.49055033359483,0.5262487523318193,0.002574321561665277,1,2,,
ENSG00000198563.13,DDX39B,0.6337068496067529,4.45771522049156,0.5262721539579522,0.020209341472465562,1,1,,
ENSG00000273038.2,RP11-479G22.8,0.6336896344462322,0.9899834878929382,0.5262833909628142,0.4097295667583538,2,2,,
ENSG00000177042.14,TMEM80,0.633682885836434,0.4747285490937332,0.5262877960763663,1.7817766211429005,3,3,,
ENSG00000172831.11,CES2,-0.6336560549438959,-6.680714840965226,0.5263053099628354,0.008996245713964464,1,1,,
ENSG00000139988.9,RDH12,0.6334920424932189,5.306356733583984,0.5264123756936772,0.014252447222619192,1,1,,
ENSG00000175449.13,RFESD,-0.6332267876951249,-13.191389596945612,0.5265855549873668,0.0023042917416545095,1,2,,
ENSG00000150048.10,CLEC1A,-0.632738003959191,-5.965446120055225,0.5269047478223476,0.0112502451285099,1,2,,
ENSG00000162736.15,NCSTN,0.6326032821026089,9.81046686848867,0.526992743254614,0.004157990864049411,1,1,,
ENSG00000129235.10,TXNDC17,0.6326032821026089,4.326109954088984,0.526992743254614,0.02138295759739004,1,1,,
ENSG00000156599.10,ZDHHC5,0.6325938873787157,8.378740977557923,0.5269988798273891,0.005700230961300717,1,2,,
ENSG00000134874.17,DZIP1,0.6325653534755774,34.59905899645939,0.5270175182116335,0.00033425832150219703,1,1,,
ENSG00000100418.7,DESI1,0.6324035138137978,0.8329075894233247,0.5271232384633082,0.5764941570010984,3,3,,
ENSG00000100979.14,PLTP,-0.6322305697698206,-4.59739638915482,0.5272362245091426,0.01891154809176794,2,2,,
ENSG00000107537.13,PHYH,0.6320771027121769,2.8751167937102386,0.5273364963941065,0.04833137306755981,2,2,,
ENSG00000134222.16,PSRC1,0.6320623662638596,1.7474861339109502,0.5273461253661516,0.13082549561204448,2,2,,
ENSG00000215866.7,LINC01356,-0.6319491800564033,-1.1073043102567748,0.5274200855812237,0.3257094269896671,2,2,,
ENSG00000109667.11,SLC2A9,0.6318755279236895,2.405258302364171,0.5274682155548605,0.06901438571569823,2,2,,
ENSG00000149573.8,MPZL2,-0.6317774758149871,-40.32346613604875,0.5275322938272184,0.000245477993166387,1,2,,
ENSG00000140993.10,TIGD7,0.6314335228459539,5.97371513324067,0.5277571027526482,0.01117290876371054,1,1,,
ENSG00000164151.11,ICE1,0.6313755323712894,498.05294876800207,0.5277950103509793,1.6070317752152084e-06,1,1,,
ENSG00000283033.1,RP11-219A15.5,0.631111947543917,0.5468855033818389,0.5279673297210258,1.3317416451405188,2,3,,
ENSG00000259656.1,RP11-325E5.1,-0.6310862472383639,-4.144101616371083,0.527984132906719,0.023190848561512076,1,1,,
ENSG00000196935.8,SRGAP1,0.6310242276425594,20.617956908871424,0.5280246832273419,0.0009367006306443159,2,2,,
ENSG00000198246.7,SLC29A3,0.6308672708587978,1.6936116709584224,0.5281273134936284,0.1387548966546639,3,3,,
ENSG00000146281.5,PM20D2,0.6306407039258252,3.5239106701516643,0.5282754780851698,0.03202684922919938,2,2,,
ENSG00000146731.10,CCT6A,0.6304704356169649,14.325056520820022,0.5283868398410005,0.001937031860133135,1,2,,
ENSG00000086619.13,ERO1B,-0.6304704356169649,-1.1313644015317073,0.5283868398410005,0.3105449229152308,1,1,,
ENSG00000166743.9,ACSM1,0.6302862935467478,1.7926159469319243,0.5285072890046707,0.12362355112837861,2,2,,
ENSG00000152944.8,MED21,-0.6302229290438232,-3.7076727035741435,0.5285487395908612,0.028892533158813464,1,1,,
ENSG00000119655.10,NPC2,0.6300112548479956,10.518676909680789,0.5286872205936,0.0035873552377668843,1,1,,
ENSG00000101680.14,LAMA1,0.6297460422017138,2.318843558819014,0.5288607534633857,0.07375441009010547,2,2,,
ENSG00000222033.1,LINC01124,0.6296664271989612,3.3520946256713047,0.5289128524880468,0.0352848712078848,1,2,,
ENSG00000275198.1,RP11-471B22.3,-0.6295919060448336,-1.1760668568707549,0.528961620530793,0.2865855243034293,1,1,,
ENSG00000137075.17,RNF38,0.628920256498964,17.63811196429519,0.5294012638339347,0.001271413959650384,1,1,,
ENSG00000181029.8,TRAPPC5,0.6287374890059501,2.999988589923957,0.5295209305587769,0.04392375967960189,1,2,,
ENSG00000162613.16,FUBP1,0.6287099758483966,9.98937945044467,0.5295389459458156,0.00396117183361787,2,2,,
ENSG00000235169.7,SMIM1,0.6286955293929203,3.7603586722742093,0.5295484054896411,0.027952599514622437,2,2,,
ENSG00000100060.17,MFNG,0.6285905625773289,24.298769244639512,0.5296171403751795,0.0006692172998469833,1,1,,
ENSG00000102753.9,KPNA3,-0.6284609192604589,-35.239620426234104,0.5297020403083885,0.0003180490545408514,1,1,,
ENSG00000145362.17,ANK2,-0.6282123850698422,-170.90324242590935,0.5298648180294419,1.3511774344345165e-05,2,2,,
